network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1229,1261,1336,,,1262,4924,4955,5029,,
testnet,default,transfer-erc20-test,0,791,815,890,,,818,4407,4451,4518,,
testnet,default,transfer-cadence-soft-finality-test,0,864,907,1015,907,4314,,,4345,4453,909,7651
testnet,default,transfer-cadence-test,0,667,716,795,716,4075,,,4094,7741,718,8490
mainnet,default,transfer-test,0,1650,1662,1737,,,1663,8575,8624,8696,,
mainnet,default,transfer-cadence-soft-finality-test,0,702,734,852,735,10087,,,10091,10210,736,11168
testnet,ALCHEMY_URL,transfer-test,0,1188,1214,1376,,,1215,5530,5560,5703,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,995,1010,1149,,,1012,5216,5253,5376,,
mainnet,ALCHEMY_URL,transfer-test,0,1134,1165,1334,,,1166,8572,8597,8743,,
testnet,QUICKNODE_URL,transfer-test,0,719,756,831,,,757,4439,4446,4520,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,737,759,834,,,762,4344,4353,4418,,
mainnet,QUICKNODE_URL,transfer-test,0,1098,1107,1182,,,1108,8046,8075,8149,,
