network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,895,908,992,,,,,,,,,908,7573,7613,7658,,,,
testnet,default,transfer-erc20-test,,,0,404,450,499,,,,,,,,,452,7111,7141,7187,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,746,754,801,,,,,,,755,6152,,,6180,6230,,,756,8249
testnet,default,transfer-cadence-test,,,0,364,374,460,,,,,,,374,5690,,,5697,7861,,,376,7828
mainnet,default,transfer-test,,,0,905,906,964,,,,,,,,,907,7462,7473,7530,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,657,659,777,,,,,,,660,9223,,,9237,9366,,,661,9223
testnet,ALCHEMY_URL,transfer-test,,,0,950,953,1137,,,,,,,,,954,8341,8386,8522,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,912,953,1089,,,,,,,,,956,8298,8345,8502,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1066,1109,1247,,,,,,,,,1110,5118,5146,5277,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,735,755,812,,,,,,,,,756,7500,7502,7559,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,1,645,656,717,,,,,,,,,658,7413,7462,7522,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,654,654,710,,,,,,,,,655,7206,7222,7278,,,,
mainnet,default,headless-kittypunch-swap-1,0,25747,,,,,25747,33890,,,33933,56736,,,,,,,56762,58791,,
mainnet,default,headless-kittypunch-swap-2,0,2473,,,,,,,2489,9030,9077,32254,,,,,,,32284,34595,,
mainnet,default,headless-kittypunch-swap-3,0,17875,,,,,17911,26243,,,26257,41989,,,,,,,42038,46848,,
mainnet,default,headless-kittypunch-swap-4,0,1590,,,,,,,1610,7412,7439,23114,,,,,,,23151,27964,,
