network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,587,611,669,,,612,7383,7412,7468,,
testnet,default,transfer-erc20-test,0,569,612,676,,,615,7420,7450,7511,,
testnet,default,transfer-cadence-soft-finality-test,0,554,565,653,565,4907,,,4952,5196,567,10403
testnet,default,transfer-cadence-test,0,510,517,613,517,5930,,,5975,8647,519,9226
mainnet,default,transfer-test,0,1172,1175,1232,,,1176,14597,14646,14703,,
testnet,ALCHEMY_URL,transfer-test,0,855,866,985,,,867,8438,8472,8710,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,992,1020,1270,,,1023,8310,8319,8426,,
mainnet,ALCHEMY_URL,transfer-test,0,780,821,940,,,822,4966,5009,5112,,
testnet,QUICKNODE_URL,transfer-test,0,547,566,622,,,567,7338,7353,7408,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,559,563,626,,,565,7370,7402,7464,,
mainnet,QUICKNODE_URL,transfer-test,0,658,663,722,,,664,7535,7555,7619,,
