network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,970,1013,1070,,,1013,4521,4547,4606,,
testnet,default,transfer-erc20-test,0,749,760,820,,,763,4246,4253,4307,,
testnet,default,transfer-cadence-soft-finality-test,0,1000,1003,1097,1004,4316,,,4362,4448,1005,8669
testnet,default,transfer-cadence-test,0,475,481,555,481,3846,,,3855,7627,483,8204
mainnet,default,transfer-test,0,720,758,817,,,759,7695,7726,7783,,
testnet,ALCHEMY_URL,transfer-test,0,1481,1516,1763,,,1517,6202,6210,6328,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1396,1418,1654,,,1421,4525,4555,4670,,
mainnet,ALCHEMY_URL,transfer-test,0,1100,1112,1219,,,1113,8285,8330,8692,,
testnet,QUICKNODE_URL,transfer-test,0,545,556,613,,,557,4063,4095,4153,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,535,558,619,,,561,4047,4095,4148,,
mainnet,QUICKNODE_URL,transfer-test,0,737,760,819,,,761,4362,4389,4461,,
