network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,1268,1276,1337,,,,,,,,,1277,8046,8066,8123,,,,
testnet,default,transfer-erc20-test,,,0,666,666,727,,,,,,,,,669,4187,4193,4255,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,743,746,839,,,,,,,746,7352,,,7380,7473,,,747,9540
testnet,default,transfer-cadence-test,,,0,505,554,638,,,,,,,555,6093,,,6120,8475,,,556,9380
mainnet,default,transfer-test,,,0,1458,1480,1541,,,,,,,,,1481,8046,8063,8124,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,640,662,781,,,,,,,663,31804,,,31828,31948,,,664,31804
testnet,ALCHEMY_URL,transfer-test,,,0,928,968,1119,,,,,,,,,969,8313,8317,8444,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1054,1071,1225,,,,,,,,,1074,8465,8473,8603,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1034,1071,1196,,,,,,,,,1072,8315,8317,8429,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,1042,1071,1132,,,,,,,,,1070,7841,7862,7919,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,664,667,728,,,,,,,,,669,4184,4194,4256,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,3149,3165,3227,,,,,,,,,3166,9744,9751,9808,,,,
mainnet,default,headless-kittypunch-swap-1,0,22173,,,,,22216,23342,,,23345,41458,,,,,,,41473,48897,,
mainnet,default,headless-kittypunch-swap-2,0,2695,,,,,,,2723,5712,5748,24371,,,,,,,24403,31253,,
