network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,563,607,615,,,,,,,608,6883,6928,6936,,,,
testnet,default,transfer-erc20-test,,,0,230,252,266,,,,,,,255,6530,6570,6581,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,427,430,473,,,,,430,5652,,,5675,5715,,,432,8792
testnet,default,transfer-cadence-test,,,0,250,254,280,,,,,254,7558,,,7563,9530,,,256,9645
mainnet,default,transfer-test,,,0,1038,1059,1069,,,,,,,1060,13750,13792,13802,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,453,476,558,,,,,477,8038,,,8083,8135,,,479,11183
testnet,ALCHEMY_URL,transfer-test,,,0,780,812,881,,,,,,,813,7593,7606,7654,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,753,757,808,,,,,,,760,7512,7543,7637,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,554,558,610,,,,,,,559,7128,7144,7173,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,256,305,314,,,,,,,306,6581,6623,6631,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,281,305,318,,,,,,,309,6583,6589,6599,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,544,555,565,,,,,,,556,6835,6873,6883,,,,
mainnet,default,headless-kittypunch-swap-1,0,21602,,,,,21623,24294,24320,42759,,,,,,,42786,49288,,
mainnet,default,headless-kittypunch-swap-3,0,17883,,,,,17909,21383,21435,37166,,,,,,,37169,44537,,
