network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,608,656,692,,,,,,,658,3919,3931,3966,,,,
testnet,default,transfer-erc20-test,,,0,550,554,594,,,,,,,556,3819,3830,3866,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,415,426,486,,,,,427,4626,,,4655,4715,,,428,7764
testnet,default,transfer-cadence-test,,,0,444,454,509,,,,,455,4684,,,4726,6894,,,456,6766
mainnet,default,transfer-test,,,0,553,553,563,,,,,,,554,6833,6877,6886,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,466,514,583,,,,,515,7377,,,7388,7442,,,516,9409
testnet,ALCHEMY_URL,transfer-test,,,0,514,553,599,,,,,,,553,3860,3865,3908,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,389,403,461,,,,,,,406,3735,3770,3809,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,823,855,894,,,,,,,856,4352,4386,4422,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,311,353,362,,,,,,,354,3421,3427,3435,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,422,456,470,,,,,,,459,3523,3534,3544,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,574,606,615,,,,,,,607,6887,6922,6931,,,,
mainnet,default,headless-kittypunch-swap-1,0,21403,,,,,21439,29651,29690,48285,,,,,,,48317,54271,,
