network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,710,713,776,,,,,,,,,714,4535,4540,4601,,,,
testnet,default,transfer-erc20-test,,,0,898,921,988,,,,,,,,,924,4564,4601,4664,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,706,742,851,,,,,,,743,5294,,,5339,5450,,,744,8583
testnet,default,transfer-cadence-test,,,0,584,614,728,,,,,,,615,3917,,,3931,7035,,,617,7114
mainnet,default,transfer-test,,,0,912,918,990,,,,,,,,,919,4350,4388,4460,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,705,726,899,,,,,,,726,8340,,,8381,8553,,,728,11865
testnet,ALCHEMY_URL,transfer-test,,,0,1035,1070,1191,,,,,,,,,1071,5061,5105,5237,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,965,969,1078,,,,,,,,,972,4827,4849,4974,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,799,816,914,,,,,,,,,816,7912,7961,8083,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,837,867,943,,,,,,,,,867,4531,4540,4615,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,649,663,738,,,,,,,,,666,4300,4343,4415,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,892,918,989,,,,,,,,,919,4350,4388,4459,,,,
mainnet,default,headless-kittypunch-swap-1,0,23342,,,,,23359,31796,,,31836,50194,,,,,,,50224,54095,,
mainnet,default,headless-kittypunch-swap-2,0,2722,,,,,,,2765,8991,8991,27625,,,,,,,27658,35018,,
