network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,582,612,641,,,,,,,613,3868,3879,3908,,,,
testnet,default,transfer-erc20-test,,,0,401,413,445,,,,,,,416,3666,3681,3711,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,554,592,654,,,,,593,4846,,,4878,4940,,,595,8038
testnet,default,transfer-cadence-test,,,0,336,374,419,,,,,375,3587,,,3589,7450,,,376,7840
mainnet,default,transfer-test,,,0,723,764,796,,,,,,,765,7299,7345,7385,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,557,587,657,,,,,587,7269,,,7270,7341,,,589,11535
testnet,ALCHEMY_URL,transfer-test,,,0,1490,1531,1651,,,,,,,1532,5464,5464,5567,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1379,1378,1486,,,,,,,1381,5318,5360,5489,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,473,509,539,,,,,,,510,3766,3778,3807,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,374,410,443,,,,,,,413,3666,3680,3710,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,489,511,542,,,,,,,512,7011,7045,7077,,,,
mainnet,default,headless-kittypunch-swap-3,0,18149,,,,,18191,103671,103688,119397,,,,,,,119437,127289,,
