network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,553,556,580,,,557,3754,3786,3811,,
testnet,default,transfer-erc20-test,0,262,305,328,,,308,3486,3487,3508,,
testnet,default,transfer-cadence-soft-finality-test,0,354,396,452,397,3567,,,3570,3631,398,6748
testnet,default,transfer-cadence-test,0,326,365,424,365,3546,,,3591,6362,367,6725
mainnet,default,transfer-test,0,609,612,636,,,612,7035,7071,7095,,
mainnet,default,transfer-cadence-soft-finality-test,0,527,570,1494,570,4738,,,4751,5518,572,11146
testnet,ALCHEMY_URL,transfer-test,0,537,557,598,,,558,3893,3900,3942,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,320,354,388,,,357,3612,3646,3691,,
mainnet,ALCHEMY_URL,transfer-test,0,338,354,387,,,355,6925,6933,6960,,
testnet,QUICKNODE_URL,transfer-test,0,264,304,323,,,305,3462,3492,3511,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,254,301,324,,,304,3464,3492,3513,,
mainnet,QUICKNODE_URL,transfer-test,0,391,405,430,,,406,6918,6920,6944,,
