network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,695,718,771,,,719,7437,7456,7509,,
testnet,default,transfer-erc20-test,0,543,562,623,,,565,7323,7354,7413,,
testnet,default,transfer-cadence-soft-finality-test,0,696,701,797,701,7306,,,7338,7431,703,11693
testnet,default,transfer-cadence-test,0,488,491,565,491,5873,,,5905,9546,493,10252
mainnet,default,transfer-test,0,901,922,985,,,923,7717,7764,7825,,
mainnet,default,transfer-cadence-soft-finality-test,0,782,784,887,784,6918,,,6938,7041,786,13514
testnet,ALCHEMY_URL,transfer-test,0,1114,1122,1264,,,1123,8436,8472,8589,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,865,867,1154,,,870,8450,8471,8766,,
mainnet,ALCHEMY_URL,transfer-test,0,841,870,989,,,869,8131,8135,8248,,
testnet,QUICKNODE_URL,transfer-test,0,521,562,619,,,563,7319,7349,7405,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,534,564,625,,,567,7342,7351,7409,,
mainnet,QUICKNODE_URL,transfer-test,0,641,664,726,,,664,7471,7506,7567,,
