network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,394,408,419,,,,,,,,,408,3558,3572,3580,,,,
testnet,default,transfer-erc20-test,,,0,402,407,439,,,,,,,,,410,3488,3523,3533,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,416,460,505,,,,,,,461,3613,,,3625,3669,,,462,7808
testnet,default,transfer-cadence-test,,,0,250,255,277,,,,,,,256,3402,,,3426,6739,,,258,7582
mainnet,default,transfer-test,,,0,457,462,472,,,,,,,,,463,6776,6791,6800,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,418,437,490,,,,,,,438,3988,,,4016,4070,,,439,8180
testnet,ALCHEMY_URL,transfer-test,,,0,381,409,442,,,,,,,,,410,3646,3678,3697,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,492,510,543,,,,,,,,,512,3722,3732,3751,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,480,514,544,,,,,,,,,515,7089,7100,7138,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,262,306,317,,,,,,,,,307,3399,3423,3432,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,336,356,382,,,,,,,,,359,3444,3480,3490,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,363,408,417,,,,,,,,,408,6693,6699,6708,,,,
mainnet,default,headless-kittypunch-swap-3,0,18097,,,,,18131,20892,,,20902,36689,,,,,,,36729,44065,,
mainnet,default,headless-kittypunch-swap-4,0,1589,,,,,,,1636,4566,4603,20488,,,,,,,20508,27876,,
