network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,892,918,949,,,,,,,,,919,7394,7397,7426,,,,
testnet,default,transfer-erc20-test,,,0,533,561,595,,,,,,,,,564,7019,7042,7073,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,439,450,484,,,,,,,450,4636,,,4636,4672,,,452,7745
testnet,default,transfer-cadence-test,,,1,368,380,413,,,,,,,381,5578,,,5588,8166,,,382,8680
mainnet,default,transfer-test,,,0,525,563,569,,,,,,,,,564,6814,6842,6847,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,466,497,544,,,,,,,497,7634,,,7680,7748,,,499,12706
testnet,ALCHEMY_URL,transfer-test,,,1,450,458,505,,,,,,,,,459,7055,7090,7123,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,395,408,453,,,,,,,,,410,6945,6994,7028,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,3517,3521,3565,,,,,,,,,3522,10019,10051,10088,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,343,356,361,,,,,,,,,357,6595,6631,6635,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,287,308,317,,,,,,,,,311,6552,6585,6591,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,552,560,567,,,,,,,,,561,6803,6839,6844,,,,
mainnet,default,headless-kittypunch-swap-3,0,17934,,,,,17942,26933,,,26980,42666,,,,,,,42695,50045,,
mainnet,default,headless-kittypunch-swap-4,0,1685,,,,,,,1733,7598,7606,23472,,,,,,,23477,30828,,
