network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,996,1024,1093,,,,,,,1025,4614,4647,4713,,,,
testnet,default,transfer-erc20-test,,,0,753,768,838,,,,,,,771,4376,4392,4459,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,550,597,699,,,,,598,4003,,,4016,4116,,,600,8428
testnet,default,transfer-cadence-test,,,0,670,713,803,,,,,713,4149,,,4183,7517,,,714,7483
mainnet,default,transfer-test,,,0,1048,1073,1149,,,,,,,1074,8014,8062,8137,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,803,826,959,,,,,827,5877,,,5877,5995,,,828,10341
testnet,ALCHEMY_URL,transfer-test,,,0,1213,1226,1513,,,,,,,1227,5389,5411,5523,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1463,1480,1708,,,,,,,1483,6145,6176,6450,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1566,1583,1816,,,,,,,1584,9042,9083,9186,,,,
testnet,QUICKNODE_URL,transfer-test,,,1,714,715,783,,,,,,,716,4325,4339,4407,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,768,766,845,,,,,,,769,4420,4444,4517,,,,
mainnet,QUICKNODE_URL,transfer-test,,,1,865,869,946,,,,,,,870,7814,7862,7938,,,,
mainnet,default,headless-kittypunch-swap-1,0,20852,,,,,20880,23096,23141,41828,,,,,,,41828,55374,,
