network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,705,707,727,,,708,7088,7121,7140,,
testnet,default,transfer-erc20-test,0,421,457,480,,,460,6838,6883,6903,,
testnet,default,transfer-cadence-soft-finality-test,0,628,675,729,676,5999,,,6037,6091,678,9167
testnet,default,transfer-cadence-test,0,521,541,576,541,5760,,,5787,8841,543,8925
mainnet,default,transfer-test,0,721,765,789,,,766,7196,7228,7251,,
mainnet,default,transfer-cadence-soft-finality-test,0,551,566,632,567,5170,,,5213,5279,569,10513
testnet,ALCHEMY_URL,transfer-test,0,322,355,402,,,355,6886,6919,6957,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,296,306,342,,,309,6766,6772,6801,,
mainnet,ALCHEMY_URL,transfer-test,0,481,506,533,,,507,6999,7026,7052,,
testnet,QUICKNODE_URL,transfer-test,0,396,406,425,,,406,6785,6829,6848,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,325,355,378,,,358,6733,6734,6754,,
mainnet,QUICKNODE_URL,transfer-test,0,501,506,530,,,507,6965,6987,7011,,
