network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,515,562,582,,,563,6945,6994,7014,,
testnet,default,transfer-erc20-test,0,276,307,329,,,309,6689,6689,6709,,
testnet,default,transfer-cadence-soft-finality-test,0,528,577,629,578,5839,,,5885,5941,579,9008
testnet,default,transfer-cadence-test,0,296,342,375,343,5665,,,5705,8486,345,8839
mainnet,default,transfer-test,0,550,562,585,,,563,6994,7044,7087,,
mainnet,default,transfer-cadence-soft-finality-test,0,784,818,884,819,4391,,,4392,4460,821,9722
testnet,ALCHEMY_URL,transfer-test,0,417,460,499,,,461,7020,7051,7077,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,537,561,606,,,565,7082,7101,7133,,
mainnet,ALCHEMY_URL,transfer-test,0,391,410,437,,,411,6883,6894,6920,,
testnet,QUICKNODE_URL,transfer-test,0,323,358,377,,,359,6736,6741,6760,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,257,256,279,,,259,6637,6645,6666,,
mainnet,QUICKNODE_URL,transfer-test,0,540,563,587,,,564,6993,6996,7018,,
