network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,702,708,779,,,709,7620,7664,7734,,
testnet,default,transfer-erc20-test,1,673,708,782,,,710,7603,7627,7698,,
testnet,default,transfer-cadence-soft-finality-test,0,567,610,719,610,5025,,,5047,5160,612,9486
testnet,default,transfer-cadence-test,0,565,609,695,610,7141,,,7156,9575,611,10468
mainnet,default,transfer-test,0,936,962,1039,,,963,7915,7924,8000,,
testnet,ALCHEMY_URL,transfer-test,0,1504,1514,1810,,,1514,5387,5405,5509,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1563,1565,1848,,,1567,9528,9542,9687,,
mainnet,ALCHEMY_URL,transfer-test,0,753,762,869,,,763,4869,4905,5012,,
testnet,QUICKNODE_URL,transfer-test,0,616,659,730,,,660,7558,7578,7648,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,615,657,732,,,659,7573,7576,7648,,
mainnet,QUICKNODE_URL,transfer-test,0,944,962,1039,,,963,7913,7925,8000,,
