network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,789,811,870,,,,,,,,,812,4315,4350,4408,,,,
testnet,default,transfer-erc20-test,,,0,568,610,670,,,,,,,,,611,4093,4097,4151,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,630,638,727,,,,,,,639,3932,,,3970,4062,,,641,7217
testnet,default,transfer-cadence-test,,,0,491,503,568,,,,,,,504,4886,,,4931,7492,,,505,8153
mainnet,default,transfer-test,,,0,600,610,668,,,,,,,,,611,7379,7392,7450,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,598,626,728,,,,,,,627,9813,,,9822,9921,,,629,12022
testnet,ALCHEMY_URL,transfer-test,,,0,1976,2013,2348,,,,,,,,,2014,6684,6705,6835,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1532,1566,1733,,,,,,,,,1569,5834,5863,5994,,,,
testnet,QUICKNODE_URL,transfer-test,,,1,674,710,784,,,,,,,,,711,4245,4246,4306,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,562,608,669,,,,,,,,,611,4123,4144,4205,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,675,708,766,,,,,,,,,709,7478,7504,7561,,,,
mainnet,default,headless-kittypunch-swap-3,0,17762,,,,,17772,22290,,,22330,38059,,,,,,,38085,42909,,
mainnet,default,headless-kittypunch-swap-4,0,1683,,,,,,,1730,5964,5996,21660,,,,,,,21706,29559,,
