network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,982,1010,1079,,,1010,7904,7932,8001,,
testnet,default,transfer-erc20-test,0,725,760,836,,,763,7661,7692,7766,,
testnet,default,transfer-cadence-soft-finality-test,0,696,732,841,733,5198,,,5217,5321,735,8534
testnet,default,transfer-cadence-test,0,558,601,708,602,5141,,,5186,8675,604,9573
mainnet,default,transfer-test,0,812,811,888,,,812,7546,7546,7622,,
mainnet,default,transfer-cadence-soft-finality-test,0,705,711,839,712,8282,,,8317,8440,713,12993
testnet,ALCHEMY_URL,transfer-test,0,2025,2073,2378,,,2074,10115,10163,10308,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1747,1766,2027,,,1769,9774,9801,9912,,
mainnet,ALCHEMY_URL,transfer-test,0,1297,1319,1419,,,1320,5594,5626,5735,,
testnet,QUICKNODE_URL,transfer-test,0,705,708,777,,,708,7614,7629,7704,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,753,760,835,,,763,7658,7693,7766,,
mainnet,QUICKNODE_URL,transfer-test,0,568,611,688,,,612,13829,13846,13922,,
