network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,784,808,879,,,809,4459,4481,4552,,
testnet,default,transfer-erc20-test,0,698,707,784,,,709,4349,4389,4461,,
testnet,default,transfer-cadence-soft-finality-test,0,553,593,703,594,3911,,,3912,4017,595,7237
testnet,default,transfer-cadence-test,0,520,560,650,560,3884,,,3929,7188,562,8325
mainnet,default,transfer-test,0,1435,1462,1540,,,1463,8414,8414,8490,,
testnet,ALCHEMY_URL,transfer-test,0,1530,1563,1821,,,1564,6008,6043,6147,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1395,1410,1655,,,1413,6159,6206,6306,,
mainnet,ALCHEMY_URL,transfer-test,0,1111,1109,1371,,,1110,8750,8770,8880,,
testnet,QUICKNODE_URL,transfer-test,0,657,706,778,,,707,4358,4392,4463,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,701,708,786,,,710,4349,4391,4462,,
mainnet,QUICKNODE_URL,transfer-test,0,946,960,1037,,,961,7916,7959,8037,,
