network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1087,1114,1183,,,1113,7991,8030,8099,,
testnet,default,transfer-erc20-test,0,863,911,989,,,913,7807,7832,7909,,
testnet,default,transfer-cadence-soft-finality-test,0,697,743,845,743,5263,,,5275,5375,744,9684
testnet,default,transfer-cadence-test,0,708,750,835,751,6313,,,6344,9492,753,9642
mainnet,default,transfer-test,0,1035,1061,1136,,,1062,8007,8013,8087,,
mainnet,default,transfer-cadence-soft-finality-test,0,919,929,1046,929,5925,,,5951,6069,931,11499
testnet,ALCHEMY_URL,transfer-test,0,1658,1661,1776,,,1661,9227,9266,9483,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1471,1513,1613,,,1516,9300,9345,9438,,
mainnet,ALCHEMY_URL,transfer-test,0,1260,1267,1505,,,1268,8760,8784,8994,,
testnet,QUICKNODE_URL,transfer-test,0,779,812,887,,,813,7750,7788,7862,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,728,759,838,,,762,7703,7726,7802,,
mainnet,QUICKNODE_URL,transfer-test,1,776,811,886,,,811,7759,7774,7848,,
