network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,780,808,828,,,,,,,,,809,3968,3999,4018,,,,
testnet,default,transfer-erc20-test,,,0,539,553,575,,,,,,,,,555,3716,3760,3780,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,681,729,783,,,,,,,729,3908,,,3937,3989,,,730,8128
testnet,default,transfer-cadence-test,,,0,284,329,365,,,,,,,329,4539,,,4569,6734,,,331,7706
mainnet,default,transfer-test,,,1,906,920,943,,,,,,,,,921,7348,7354,7377,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,744,757,822,,,,,,,757,7615,,,7615,7682,,,759,10827
testnet,ALCHEMY_URL,transfer-test,,,0,1453,1470,1651,,,,,,,,,1471,5620,5632,5792,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1031,1074,1176,,,,,,,,,1077,5188,5211,5310,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1210,1216,1296,,,,,,,,,1217,8759,8795,8988,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,370,403,423,,,,,,,,,403,3563,3591,3609,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,441,461,484,,,,,,,,,464,3623,3629,3650,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,313,357,381,,,,,,,,,358,6785,6788,6811,,,,
mainnet,default,headless-kittypunch-swap-1,0,22148,,,,,22161,24862,,,24876,43706,,,,,,,43737,50166,,
mainnet,default,headless-kittypunch-swap-2,0,2641,,,,,,,2644,6555,6603,25666,,,,,,,25681,32359,,
mainnet,default,headless-kittypunch-swap-3,0,17672,,,,,17716,65511,,,65538,81320,,,,,,,81349,89192,,
mainnet,default,headless-kittypunch-swap-4,0,1617,,,,,,,1640,5764,5786,21509,,,,,,,21517,28870,,
