network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,875,910,954,,,910,7527,7560,7605,,
testnet,default,transfer-erc20-test,0,564,605,654,,,608,3944,3982,4031,,
testnet,default,transfer-cadence-soft-finality-test,0,528,536,622,536,4848,,,4856,4944,537,8041
testnet,default,transfer-cadence-test,0,335,382,450,383,5666,,,5706,6958,385,7777
mainnet,default,transfer-test,0,1023,1054,1110,,,1055,7605,7635,7691,,
mainnet,default,transfer-cadence-soft-finality-test,0,571,609,766,610,9156,,,9192,9342,611,11375
testnet,ALCHEMY_URL,transfer-test,0,961,1006,1143,,,1006,4962,4979,5194,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,854,854,993,,,857,4850,4884,5022,,
mainnet,ALCHEMY_URL,transfer-test,0,1086,1109,1228,,,1110,5078,5094,5224,,
testnet,QUICKNODE_URL,transfer-test,0,691,704,757,,,706,4190,4227,4280,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,668,705,762,,,708,4212,4242,4297,,
mainnet,QUICKNODE_URL,transfer-test,0,603,603,660,,,604,7151,7162,7218,,
