network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1582,1605,1640,,,1606,4868,4875,4911,,
testnet,default,transfer-erc20-test,0,790,801,866,,,804,4063,4077,4113,,
testnet,default,transfer-cadence-soft-finality-test,0,350,384,448,385,4642,,,4654,4717,386,6748
testnet,default,transfer-cadence-test,0,381,392,432,393,4676,,,4713,6908,394,7791
mainnet,default,transfer-test,0,843,851,861,,,851,7132,7173,7182,,
mainnet,default,transfer-cadence-soft-finality-test,0,644,655,810,656,31669,,,31701,31767,657,31669
testnet,ALCHEMY_URL,transfer-test,0,886,904,945,,,904,4175,4217,4426,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,769,807,847,,,810,4141,4180,4222,,
mainnet,ALCHEMY_URL,transfer-test,0,558,602,629,,,603,7093,7134,7161,,
testnet,QUICKNODE_URL,transfer-test,0,363,406,415,,,407,6679,6698,6705,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,340,352,365,,,355,6628,6643,6653,,
mainnet,QUICKNODE_URL,transfer-test,0,443,454,465,,,455,6736,6763,6773,,
