network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1020,1061,1169,,,1062,7853,7856,7916,,
testnet,default,transfer-erc20-test,0,675,703,767,,,706,7590,7605,7714,,
testnet,default,transfer-cadence-soft-finality-test,1,1292,1328,1439,1329,5829,,,5855,5919,1331,10233
testnet,default,transfer-cadence-test,0,482,519,632,520,5980,,,5996,8312,521,9273
mainnet,default,transfer-test,0,1180,1205,1276,,,1206,7908,7927,7998,,
mainnet,default,transfer-cadence-soft-finality-test,0,676,724,859,724,7183,,,7198,7390,725,10815
testnet,ALCHEMY_URL,transfer-test,0,1208,1254,1373,,,1255,8302,8304,8399,,
testnet,ALCHEMY_URL,transfer-erc20-test,1,1105,1106,1243,,,1109,8158,8161,8275,,
mainnet,ALCHEMY_URL,transfer-test,0,935,953,1317,,,954,8498,8511,8615,,
testnet,QUICKNODE_URL,transfer-test,0,731,755,826,,,756,7648,7653,7723,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,698,706,780,,,709,7583,7609,7680,,
mainnet,QUICKNODE_URL,transfer-test,0,903,905,977,,,906,7607,7613,7684,,
