network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,544,557,577,,,,,,,,,558,6941,6960,6979,,,,
testnet,default,transfer-erc20-test,,,0,411,455,479,,,,,,,,,459,6840,6872,6892,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,529,551,609,,,,,,,551,5802,,,5832,5896,,,553,8968
testnet,default,transfer-cadence-test,,,0,304,352,389,,,,,,,353,4614,,,4625,7514,,,354,7773
mainnet,default,transfer-test,,,0,676,709,733,,,,,,,,,710,7140,7172,7196,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,460,492,557,,,,,,,492,10099,,,10145,10213,,,494,10099
testnet,ALCHEMY_URL,transfer-test,,,0,1063,1061,1217,,,,,,,,,1062,8059,8076,8202,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,836,862,937,,,,,,,,,865,7968,7984,8080,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,970,1011,1145,,,,,,,,,1012,7943,7944,8012,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,497,505,524,,,,,,,,,505,6886,6888,6909,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,726,756,779,,,,,,,,,759,7178,7226,7246,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,522,555,580,,,,,,,,,556,6982,7016,7039,,,,
mainnet,default,headless-kittypunch-swap-1,0,21141,,,,,21176,23326,,,23357,42157,,,,,,,42185,48708,,
mainnet,default,headless-kittypunch-swap-2,0,2337,,,,,,,2362,5685,5708,24586,,,,,,,24613,31141,,
mainnet,default,headless-kittypunch-swap-3,0,18102,,,,,18151,64352,,,64362,80064,,,,,,,80089,87981,,
mainnet,default,headless-kittypunch-swap-4,0,1959,,,,,,,1973,5319,5363,21253,,,,,,,21279,28643,,
