network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,996,1008,1079,,,1009,7898,7928,7998,,
testnet,default,transfer-erc20-test,0,748,758,831,,,761,7664,7702,7772,,
testnet,default,transfer-cadence-soft-finality-test,0,878,923,1029,923,5446,,,5447,5549,925,9873
testnet,default,transfer-cadence-test,0,693,735,827,736,6379,,,6422,9218,737,9716
mainnet,default,transfer-test,0,6647,6679,7255,,,6680,96681,120000,241122,,
mainnet,default,transfer-cadence-soft-finality-test,0,918,948,1062,949,5995,,,6026,6145,950,10482
testnet,ALCHEMY_URL,transfer-test,0,944,959,1184,,,960,8240,8270,8499,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,862,861,1099,,,863,8260,8281,8375,,
mainnet,ALCHEMY_URL,transfer-test,0,961,960,1175,,,961,8081,8110,8203,,
testnet,QUICKNODE_URL,transfer-test,0,745,756,825,,,756,7637,7650,7721,,
testnet,QUICKNODE_URL,transfer-erc20-test,1,631,663,742,,,666,7560,7591,7662,,
mainnet,QUICKNODE_URL,transfer-test,0,14657,14702,14778,,,14703,104706,120000,240884,,
