network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,687,711,768,,,712,7465,7466,7527,,
testnet,default,transfer-erc20-test,0,625,661,729,,,663,7451,7490,7549,,
testnet,default,transfer-cadence-soft-finality-test,0,625,663,749,664,4983,,,4998,5088,665,8260
testnet,default,transfer-cadence-test,0,499,507,583,508,5935,,,5960,8467,510,9222
mainnet,default,transfer-test,0,1348,1363,1425,,,1364,5104,5110,5182,,
testnet,ALCHEMY_URL,transfer-test,0,1488,1518,1637,,,1518,6339,6369,6488,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1396,1418,1541,,,1421,9245,9267,9530,,
mainnet,ALCHEMY_URL,transfer-test,0,796,810,910,,,810,7948,7997,8109,,
testnet,QUICKNODE_URL,transfer-test,0,619,660,725,,,661,7494,7531,7595,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,607,609,677,,,612,7441,7490,7555,,
mainnet,QUICKNODE_URL,transfer-test,0,934,964,1027,,,965,7953,7994,8153,,
