network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,532,556,582,,,557,7008,7036,7062,,
testnet,default,transfer-erc20-test,0,368,406,440,,,409,6872,6921,6952,,
testnet,default,transfer-cadence-soft-finality-test,0,546,577,643,578,5788,,,5820,5886,579,8983
testnet,default,transfer-cadence-test,0,330,369,413,370,6588,,,6616,9160,371,9785
mainnet,default,transfer-test,0,724,758,792,,,759,7353,7382,7415,,
testnet,ALCHEMY_URL,transfer-test,0,531,564,599,,,565,7224,7247,7294,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,368,406,452,,,409,6965,6984,7019,,
mainnet,ALCHEMY_URL,transfer-test,0,532,558,594,,,559,7142,7191,7227,,
testnet,QUICKNODE_URL,transfer-test,0,343,355,381,,,355,6812,6824,6849,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,327,356,386,,,359,6809,6822,6849,,
mainnet,QUICKNODE_URL,transfer-test,0,710,709,743,,,710,7324,7337,7371,,
