network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,755,755,774,,,,,,,,,756,7129,7136,7155,,,,
testnet,default,transfer-erc20-test,,,0,474,503,526,,,,,,,,,507,6886,6887,6908,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,499,537,591,,,,,,,538,4772,,,4804,4855,,,540,6880
testnet,default,transfer-cadence-test,,,1,277,320,368,,,,,,,321,6629,,,6643,8465,,,322,8737
mainnet,default,transfer-test,,,0,750,751,775,,,,,,,,,752,7181,7225,7249,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,482,499,571,,,,,,,499,7449,,,7471,7552,,,501,9563
testnet,ALCHEMY_URL,transfer-test,,,0,925,955,1029,,,,,,,,,956,7810,7842,7932,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,858,907,971,,,,,,,,,909,4491,4540,4599,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,703,710,781,,,,,,,,,710,7588,7617,7692,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,473,507,526,,,,,,,,,508,6885,6904,6923,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,489,502,526,,,,,,,,,505,6881,6894,6913,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,751,758,783,,,,,,,,,759,7186,7217,7240,,,,
mainnet,default,headless-kittypunch-swap-1,0,21100,,,,,21104,22145,,,22161,41675,,,,,,,41719,48556,,
mainnet,default,headless-kittypunch-swap-2,0,2489,,,,,,,2534,5595,5622,24352,,,,,,,24392,27703,,
mainnet,default,headless-kittypunch-swap-3,0,18385,,,,,18415,19399,,,19425,35165,,,,,,,35206,42544,,
mainnet,default,headless-kittypunch-swap-4,0,1691,,,,,,,1710,3867,3876,19691,,,,,,,19713,27044,,
