network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,699,715,780,,,716,7556,7596,7661,,
testnet,default,transfer-erc20-test,0,695,715,795,,,718,7588,7594,7658,,
testnet,default,transfer-cadence-soft-finality-test,0,595,632,737,632,6046,,,6078,6325,634,9349
testnet,default,transfer-cadence-test,0,534,534,632,534,5994,,,6023,8933,536,9300
mainnet,default,transfer-test,0,973,1015,1092,,,1016,7974,7992,8068,,
testnet,ALCHEMY_URL,transfer-test,0,721,760,874,,,761,8042,8082,8197,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,914,917,1029,,,920,8056,8104,8207,,
mainnet,ALCHEMY_URL,transfer-test,0,675,712,812,,,713,8196,8245,8344,,
testnet,QUICKNODE_URL,transfer-test,0,591,604,669,,,604,7495,7539,7603,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,596,608,674,,,610,7454,7483,7548,,
mainnet,QUICKNODE_URL,transfer-test,0,1348,1362,1439,,,1363,8325,8337,8413,,
