network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,730,758,833,,,759,4366,4392,4456,,
testnet,default,transfer-erc20-test,0,651,659,729,,,661,7537,7569,7640,,
testnet,default,transfer-cadence-soft-finality-test,0,667,715,816,716,5130,,,5147,5257,717,8473
testnet,default,transfer-cadence-test,0,603,627,714,628,5003,,,5009,8504,629,9430
mainnet,default,transfer-test,0,950,967,1042,,,967,7893,7922,7996,,
testnet,ALCHEMY_URL,transfer-test,0,1319,1362,1478,,,1363,6390,6408,6697,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1263,1261,1378,,,1264,5593,5602,5863,,
mainnet,ALCHEMY_URL,transfer-test,0,980,1011,1109,,,1012,8977,8976,9071,,
testnet,QUICKNODE_URL,transfer-test,0,627,659,728,,,660,7572,7579,7658,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,665,707,781,,,710,7649,7674,7747,,
mainnet,QUICKNODE_URL,transfer-test,0,932,961,1036,,,962,7886,7918,7993,,
