network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,538,552,585,,,553,3781,3785,3817,,
testnet,default,transfer-erc20-test,0,505,505,541,,,508,13394,13413,13444,,
testnet,default,transfer-cadence-soft-finality-test,0,424,462,519,463,4698,,,4737,4796,464,7819
testnet,default,transfer-cadence-test,0,298,337,387,338,8715,,,8729,10154,339,10835
mainnet,default,transfer-test,0,458,502,509,,,503,6748,6769,6774,,
mainnet,default,transfer-cadence-soft-finality-test,0,500,517,578,518,6448,,,6489,6550,519,12651
testnet,ALCHEMY_URL,transfer-test,0,567,601,637,,,603,3867,3917,3942,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,519,554,600,,,556,13426,13431,13458,,
mainnet,ALCHEMY_URL,transfer-test,0,380,405,434,,,406,7515,7559,7650,,
testnet,QUICKNODE_URL,transfer-test,0,422,453,461,,,454,6688,6702,6709,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,303,305,313,,,306,12954,12985,12991,,
mainnet,QUICKNODE_URL,transfer-test,0,489,504,511,,,505,6749,6768,6775,,
