network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,752,759,829,,,760,4356,4403,4471,,
testnet,default,transfer-erc20-test,0,622,664,743,,,669,4333,4366,4442,,
testnet,default,transfer-cadence-soft-finality-test,0,745,789,893,789,4168,,,4168,4280,790,8622
testnet,default,transfer-cadence-test,0,544,589,675,589,3982,,,4020,7340,591,7300
mainnet,default,transfer-test,0,956,962,1039,,,963,7863,7896,7967,,
mainnet,default,transfer-cadence-soft-finality-test,0,738,785,899,786,5919,,,5929,6042,787,11464
testnet,ALCHEMY_URL,transfer-test,0,853,860,969,,,861,4976,5015,5130,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1221,1265,1360,,,1268,5681,5716,5952,,
mainnet,ALCHEMY_URL,transfer-test,0,1071,1112,1354,,,1112,8245,8248,8341,,
testnet,QUICKNODE_URL,transfer-test,0,641,668,745,,,669,4319,4362,4433,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,590,608,682,,,611,4227,4265,4337,,
mainnet,QUICKNODE_URL,transfer-test,0,629,658,730,,,659,7563,7600,7671,,
