network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,1,905,920,967,,,921,7609,7655,7702,,
testnet,default,transfer-erc20-test,0,774,817,868,,,820,7502,7504,7552,,
testnet,default,transfer-cadence-soft-finality-test,0,569,586,667,587,6054,,,6095,6175,588,9299
testnet,default,transfer-cadence-test,0,531,575,664,576,6037,,,6037,9295,578,9301
mainnet,default,transfer-test,0,658,663,717,,,664,7399,7404,7458,,
mainnet,default,transfer-cadence-soft-finality-test,0,1636,1680,2479,1680,6644,,,6680,6778,1682,9917
testnet,ALCHEMY_URL,transfer-test,0,837,867,971,,,868,7704,7708,7765,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,548,562,635,,,565,7372,7407,7467,,
mainnet,ALCHEMY_URL,transfer-test,0,606,612,673,,,613,4132,4147,4203,,
testnet,QUICKNODE_URL,transfer-test,0,527,560,607,,,561,7218,7247,7293,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,536,560,618,,,563,7280,7299,7352,,
mainnet,QUICKNODE_URL,transfer-test,0,524,560,615,,,561,7318,7345,7399,,
