network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,1,177,203,208,,,204,6444,6480,6485,,
testnet,default,transfer-erc20-test,0,181,202,210,,,205,6445,6483,6489,,
testnet,default,transfer-cadence-soft-finality-test,0,382,391,432,392,6470,,,6478,6521,393,10641
testnet,default,transfer-cadence-test,0,219,226,248,227,6301,,,6309,9340,228,9426
mainnet,default,transfer-test,0,2351,2366,2373,,,2367,8615,8623,8629,,
testnet,ALCHEMY_URL,transfer-test,0,522,557,609,,,559,7350,7386,7404,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,284,306,332,,,309,6709,6735,6753,,
mainnet,ALCHEMY_URL,transfer-test,0,203,203,215,,,204,6593,6618,6631,,
testnet,QUICKNODE_URL,transfer-test,0,284,305,311,,,306,6545,6578,6584,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,170,201,210,,,204,6443,6482,6489,,
mainnet,QUICKNODE_URL,transfer-test,0,167,202,208,,,203,6449,6480,6485,,
