network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,1,407,408,435,,,409,6858,6888,6914,,
testnet,default,transfer-erc20-test,0,387,408,445,,,411,6873,6896,6923,,
testnet,default,transfer-cadence-soft-finality-test,0,501,519,580,520,6839,,,6850,6925,521,10079
testnet,default,transfer-cadence-test,0,403,441,486,442,5682,,,5700,9402,444,9953
mainnet,default,transfer-test,0,565,612,650,,,613,7320,7346,7377,,
testnet,ALCHEMY_URL,transfer-test,0,491,510,557,,,511,7179,7201,7238,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,410,408,459,,,411,7118,7145,7199,,
mainnet,ALCHEMY_URL,transfer-test,0,3567,3571,3607,,,3572,10152,10156,10192,,
testnet,QUICKNODE_URL,transfer-test,0,439,459,499,,,460,6941,6990,7016,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,378,412,444,,,415,6917,6947,6977,,
mainnet,QUICKNODE_URL,transfer-test,0,505,510,548,,,511,7122,7147,7178,,
