network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,891,909,962,,,910,7603,7639,7688,,
testnet,default,transfer-erc20-test,0,557,558,615,,,560,7274,7283,7337,,
testnet,default,transfer-cadence-soft-finality-test,0,497,508,595,509,5911,,,5958,6177,510,10260
testnet,default,transfer-cadence-test,0,468,481,546,482,6004,,,6028,8600,483,9274
mainnet,default,transfer-test,0,1126,1163,1217,,,1164,7952,7977,8030,,
mainnet,default,transfer-cadence-soft-finality-test,0,683,721,814,722,6665,,,6704,6798,723,12147
testnet,ALCHEMY_URL,transfer-test,0,613,657,726,,,658,7464,7476,7539,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,710,708,767,,,710,7483,7519,7581,,
mainnet,ALCHEMY_URL,transfer-test,0,613,658,712,,,659,7425,7470,7523,,
testnet,QUICKNODE_URL,transfer-test,0,537,556,610,,,557,7274,7301,7353,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,476,507,565,,,510,7229,7246,7300,,
mainnet,QUICKNODE_URL,transfer-test,0,772,811,866,,,811,7585,7617,7671,,
