network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,504,507,530,,,508,6896,6924,6943,,
testnet,default,transfer-erc20-test,1,354,354,380,,,357,6774,6783,6806,,
testnet,default,transfer-cadence-soft-finality-test,0,476,517,573,518,5669,,,5707,5764,519,8838
testnet,default,transfer-cadence-test,0,320,363,401,363,5511,,,5547,9339,365,9748
mainnet,default,transfer-test,0,399,406,435,,,407,13540,13590,13728,,
testnet,ALCHEMY_URL,transfer-test,0,498,506,562,,,507,7026,7077,7104,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,426,453,482,,,455,6961,6975,7018,,
mainnet,ALCHEMY_URL,transfer-test,0,1077,1107,1382,,,1108,14004,14028,14054,,
testnet,QUICKNODE_URL,transfer-test,0,325,353,372,,,353,6751,6771,6790,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,331,356,378,,,359,6750,6782,6802,,
mainnet,QUICKNODE_URL,transfer-test,0,491,506,561,,,506,13490,13526,13582,,
