network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,986,1023,1100,,,,,,,1024,7972,8023,8098,,,,
testnet,default,transfer-erc20-test,,,0,775,819,902,,,,,,,823,7771,7820,7899,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,836,873,987,,,,,874,5344,,,5367,5783,,,876,9821
testnet,default,transfer-cadence-test,,,0,586,621,718,,,,,622,5113,,,5116,7848,,,624,8465
mainnet,default,transfer-test,,,0,943,971,1045,,,,,,,973,4413,4451,4522,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,564,575,693,,,,,576,6942,,,6958,7124,,,578,12709
testnet,ALCHEMY_URL,transfer-test,,,0,1641,1683,1792,,,,,,,1684,9228,9246,9341,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1006,1024,1123,,,,,,,1027,8397,8442,8552,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1529,1530,1774,,,,,,,1531,8978,8981,9072,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,726,768,846,,,,,,,769,7721,7770,7847,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,750,767,848,,,,,,,770,7712,7720,7797,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,617,663,737,,,,,,,665,4108,4141,4213,,,,
mainnet,default,headless-kittypunch-swap-1,0,21761,,,,,21794,24780,24785,43600,,,,,,,43636,50526,,
