network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,1,401,408,417,,,408,6684,6692,6701,,
testnet,default,transfer-erc20-test,0,185,203,218,,,206,6482,6489,6498,,
testnet,default,transfer-cadence-soft-finality-test,0,470,475,516,475,7788,,,7825,7867,477,10920
testnet,default,transfer-cadence-test,0,235,241,264,241,7521,,,7539,11274,243,11688
mainnet,default,transfer-test,0,616,664,673,,,663,6945,6989,6998,,
mainnet,default,transfer-cadence-soft-finality-test,0,496,525,576,525,5441,,,5474,5526,527,11721
testnet,ALCHEMY_URL,transfer-test,0,327,359,388,,,360,6809,6838,6866,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,207,255,290,,,258,6676,6690,6734,,
mainnet,ALCHEMY_URL,transfer-test,0,288,306,324,,,307,6669,6685,6701,,
testnet,QUICKNODE_URL,transfer-test,0,176,203,212,,,204,6481,6482,6490,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,189,204,216,,,206,6483,6534,6544,,
mainnet,QUICKNODE_URL,transfer-test,0,219,255,266,,,255,6540,6582,6591,,
