network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,893,909,970,,,,,,,,,909,7841,7892,7953,,,,
testnet,default,transfer-erc20-test,,,0,807,853,964,,,,,,,,,856,7740,7785,7848,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,602,631,998,,,,,,,632,6093,,,6101,6165,,,633,9285
testnet,default,transfer-cadence-test,,,0,708,727,812,,,,,,,727,6189,,,6204,10119,,,729,10493
mainnet,default,transfer-test,,,0,992,1006,1079,,,,,,,,,1007,7711,7739,7811,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,747,780,972,,,,,,,781,9785,,,9825,9997,,,782,13350
testnet,ALCHEMY_URL,transfer-test,,,0,855,856,1002,,,,,,,,,857,8034,8046,8158,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,678,701,847,,,,,,,,,703,7742,7754,7845,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,807,805,921,,,,,,,,,806,7902,7917,8022,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,571,605,680,,,,,,,,,605,7540,7543,7617,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,571,604,684,,,,,,,,,607,7525,7550,7627,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,1189,1205,1277,,,,,,,,,1205,14374,14408,14479,,,,
mainnet,default,headless-kittypunch-swap-1,0,20926,,,,,20941,22178,,,22200,41255,,,,,,,41262,48920,,
mainnet,default,headless-kittypunch-swap-3,0,18093,,,,,18113,19283,,,19324,35223,,,,,,,35245,43680,,
mainnet,default,headless-kittypunch-swap-4,0,1635,,,,,,,1657,4100,4118,19920,,,,,,,19944,28318,,
