network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,379,408,417,,,409,6687,6692,6701,,
testnet,default,transfer-erc20-test,0,242,257,270,,,259,6544,6589,6599,,
testnet,default,transfer-cadence-soft-finality-test,0,370,373,416,374,6654,,,6655,6693,375,9790
testnet,default,transfer-cadence-test,0,245,249,274,250,5459,,,5504,9198,252,9631
mainnet,default,transfer-test,0,573,611,621,,,612,6895,6941,6950,,
mainnet,default,transfer-cadence-soft-finality-test,0,1193,1243,1997,1244,5934,,,5937,6688,1245,11164
testnet,ALCHEMY_URL,transfer-test,0,475,510,544,,,511,6943,6993,7013,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,476,510,550,,,513,6901,6941,6973,,
mainnet,ALCHEMY_URL,transfer-test,0,217,254,270,,,255,6637,6686,6701,,
testnet,QUICKNODE_URL,transfer-test,0,173,204,214,,,205,6480,6482,6490,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,167,204,217,,,207,6482,6484,6493,,
mainnet,QUICKNODE_URL,transfer-test,0,259,306,319,,,307,6590,6635,6645,,
