network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,242,254,263,,,255,6542,6583,6592,,
testnet,default,transfer-erc20-test,0,178,203,217,,,206,6487,6487,6497,,
testnet,default,transfer-cadence-soft-finality-test,0,566,573,614,574,6842,,,6851,6890,575,9974
testnet,default,transfer-cadence-test,0,233,241,280,242,5488,,,5496,8627,243,8617
mainnet,default,transfer-test,0,542,562,572,,,563,6854,6886,6896,,
mainnet,default,transfer-cadence-soft-finality-test,0,491,537,596,537,5093,,,5117,5168,539,10363
testnet,ALCHEMY_URL,transfer-test,0,364,409,452,,,410,6852,6893,6912,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,211,256,283,,,259,6684,6695,6716,,
mainnet,ALCHEMY_URL,transfer-test,0,421,460,479,,,461,6821,6840,6857,,
testnet,QUICKNODE_URL,transfer-test,0,371,408,418,,,408,6682,6699,6707,,
testnet,QUICKNODE_URL,transfer-erc20-test,1,200,202,215,,,205,6478,6524,6534,,
mainnet,QUICKNODE_URL,transfer-test,0,300,304,314,,,305,6591,6614,6624,,
