network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,446,459,469,,,,,,,,,460,6743,6788,6797,,,,
testnet,default,transfer-erc20-test,,,0,324,357,369,,,,,,,,,360,6635,6636,6645,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,419,458,501,,,,,,,457,4646,,,4646,4688,,,459,8819
testnet,default,transfer-cadence-test,,,0,328,333,355,,,,,,,333,3476,,,3499,6935,,,335,7659
mainnet,default,transfer-test,,,0,514,560,570,,,,,,,,,561,6847,6889,6898,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,375,424,476,,,,,,,425,6255,,,6272,6323,,,426,11479
testnet,ALCHEMY_URL,transfer-test,,,0,549,561,599,,,,,,,,,562,7018,7044,7065,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,467,510,536,,,,,,,,,513,6963,6998,7019,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,308,305,321,,,,,,,,,306,6684,6688,6701,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,460,459,468,,,,,,,,,459,6732,6740,6748,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,1,232,256,271,,,,,,,,,259,6531,6539,6549,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,342,357,366,,,,,,,,,358,6640,6647,6656,,,,
mainnet,default,headless-kittypunch-swap-3,0,17941,,,,,17980,20261,,,20283,36028,,,,,,,36055,43433,,
mainnet,default,headless-kittypunch-swap-4,0,1559,,,,,,,1585,4257,4296,20184,,,,,,,20196,27540,,
