network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,1006,1006,1072,,,,,,,1006,7867,7913,7980,,,,
testnet,default,transfer-erc20-test,,,0,735,759,832,,,,,,,762,7661,7673,7749,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,801,843,1256,,,,,844,7818,,,7843,7949,,,844,10039
testnet,default,transfer-cadence-test,,,0,661,704,809,,,,,705,6318,,,6344,9366,,,706,9642
mainnet,default,transfer-test,,,0,715,757,829,,,,,,,758,7485,7522,7598,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,748,750,877,,,,,751,5905,,,5934,6067,,,752,9350
testnet,ALCHEMY_URL,transfer-test,,,0,1053,1060,1181,,,,,,,1061,8218,8236,8370,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,766,811,914,,,,,,,814,7936,7937,8032,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,780,808,922,,,,,,,809,7905,7946,8041,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,847,857,928,,,,,,,858,7742,7780,7851,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,1,877,911,986,,,,,,,914,7803,7830,7903,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,870,908,980,,,,,,,909,7629,7677,7753,,,,
mainnet,default,headless-kittypunch-swap-1,0,21737,,,,,21768,24755,24779,43557,,,,,,,43574,47401,,
