network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,851,857,932,,,,,,,,,858,7794,7819,7893,,,,
testnet,default,transfer-erc20-test,,,0,1038,1062,1135,,,,,,,,,1065,7963,7974,8051,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,591,631,740,,,,,,,632,6228,,,6268,6374,,,633,10671
testnet,default,transfer-cadence-test,,,0,651,689,803,,,,,,,690,6273,,,6279,9304,,,692,9606
mainnet,default,transfer-test,,,0,869,911,984,,,,,,,,,912,7615,7636,7708,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,719,738,907,,,,,,,739,7122,,,7125,7244,,,741,10457
testnet,ALCHEMY_URL,transfer-test,,,0,1537,1565,1688,,,,,,,,,1566,9437,9442,9568,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1708,1712,1978,,,,,,,,,1715,6182,6207,6445,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,2228,2269,2400,,,,,,,,,2270,10132,10157,10279,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,900,909,985,,,,,,,,,910,7845,7876,7951,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,796,812,891,,,,,,,,,815,7755,7782,7859,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,743,757,829,,,,,,,,,757,7461,7465,7536,,,,
mainnet,default,headless-kittypunch-swap-1,0,22009,,,,,22027,24812,,,24839,43258,,,,,,,43308,50240,,
mainnet,default,headless-kittypunch-swap-2,0,2963,,,,,,,3012,7031,7076,25953,,,,,,,26005,32867,,
