network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,749,760,831,,,760,7630,7674,7742,,
testnet,default,transfer-erc20-test,0,637,659,730,,,662,7525,7532,7599,,
testnet,default,transfer-cadence-soft-finality-test,0,571,614,715,615,5003,,,5044,5146,616,9428
testnet,default,transfer-cadence-test,0,529,532,609,533,5986,,,6025,8629,534,9284
mainnet,default,transfer-test,0,1059,1062,1137,,,1063,7988,8025,8100,,
testnet,ALCHEMY_URL,transfer-test,0,724,762,876,,,763,7866,7884,8001,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,663,707,807,,,710,4945,4960,5063,,
mainnet,ALCHEMY_URL,transfer-test,0,1184,1214,1458,,,1215,8422,8435,8543,,
testnet,QUICKNODE_URL,transfer-test,0,650,658,727,,,657,7534,7579,7647,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,608,608,674,,,611,7426,7428,7493,,
mainnet,QUICKNODE_URL,transfer-test,0,903,913,989,,,914,7864,7874,7948,,
