network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,892,919,983,,,920,7767,7792,7854,,
testnet,default,transfer-erc20-test,0,615,657,731,,,660,7539,7576,7646,,
testnet,default,transfer-cadence-soft-finality-test,0,850,898,1002,899,5322,,,5332,5432,901,9724
testnet,default,transfer-cadence-test,0,544,591,671,592,6185,,,6204,9509,593,9505
mainnet,default,transfer-test,0,882,919,998,,,920,7862,7909,7983,,
mainnet,default,transfer-cadence-soft-finality-test,0,1081,1099,1208,1100,7181,,,7220,7332,1101,12710
testnet,ALCHEMY_URL,transfer-test,0,1133,1175,1265,,,1176,8463,8465,8559,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,812,857,1211,,,860,7868,7896,8006,,
mainnet,ALCHEMY_URL,transfer-test,0,991,1020,1111,,,1021,8395,8420,8506,,
testnet,QUICKNODE_URL,transfer-test,0,748,757,827,,,758,7637,7676,7745,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,601,606,680,,,609,7490,7517,7588,,
mainnet,QUICKNODE_URL,transfer-test,0,659,707,785,,,707,7649,7667,7742,,
