network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,664,708,726,,,,,,,,,708,7070,7118,7136,,,,
testnet,default,transfer-erc20-test,,,0,465,505,527,,,,,,,,,508,6874,6915,6934,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,398,422,443,,,,,,,422,6575,,,6578,6598,,,424,10679
testnet,default,transfer-cadence-test,,,0,213,238,291,,,,,,,238,5357,,,5370,8150,,,240,8426
mainnet,default,transfer-test,,,0,1349,1356,1383,,,,,,,,,1356,7794,7818,7844,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,551,587,652,,,,,,,587,8143,,,8157,8227,,,589,11315
testnet,ALCHEMY_URL,transfer-test,,,0,612,654,712,,,,,,,,,655,7350,7391,7450,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,607,652,751,,,,,,,,,655,7361,7401,7458,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,2517,2523,2571,,,,,,,,,2524,9193,9217,9279,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,510,554,574,,,,,,,,,555,6933,6951,6970,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,456,501,528,,,,,,,,,504,6881,6900,6920,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,612,653,681,,,,,,,,,654,7101,7106,7133,,,,
mainnet,default,headless-kittypunch-swap-1,0,22010,,,,,22040,30238,,,30248,48832,,,,,,,48870,52683,,
mainnet,default,headless-kittypunch-swap-2,0,2792,,,,,,,2835,8726,8767,27252,,,,,,,27284,34113,,
mainnet,default,headless-kittypunch-swap-3,0,18396,,,,,18408,26445,,,26469,42249,,,,,,,42259,49636,,
mainnet,default,headless-kittypunch-swap-4,0,1552,,,,,,,1563,7251,7294,22973,,,,,,,22973,30333,,
