network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,748,767,832,,,767,4338,4339,4402,,
testnet,default,transfer-erc20-test,0,559,561,630,,,563,4130,4141,4206,,
testnet,default,transfer-cadence-soft-finality-test,0,662,667,760,667,4016,,,4035,4127,669,8400
testnet,default,transfer-cadence-test,0,491,497,575,496,3806,,,3817,7089,498,7096
mainnet,default,transfer-test,0,725,766,830,,,766,7592,7606,7669,,
mainnet,default,transfer-cadence-soft-finality-test,0,579,606,710,607,4908,,,4947,5055,608,9332
testnet,ALCHEMY_URL,transfer-test,0,868,869,1110,,,869,5011,5056,5173,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1378,1381,1610,,,1384,5222,5262,5500,,
mainnet,ALCHEMY_URL,transfer-test,0,766,765,996,,,765,7895,7907,8017,,
testnet,QUICKNODE_URL,transfer-test,0,531,561,621,,,562,4084,4133,4192,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,512,561,624,,,563,4104,4135,4200,,
mainnet,QUICKNODE_URL,transfer-test,0,564,561,625,,,562,7384,7397,7460,,
