network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,974,1021,1096,,,,,,,1022,7935,7964,8035,,,,
testnet,default,transfer-erc20-test,,,0,948,969,1044,,,,,,,972,7886,7910,7982,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,900,937,1047,,,,,938,6557,,,6604,6714,,,940,8785
testnet,default,transfer-cadence-test,,,0,695,730,827,,,,,731,8461,,,8488,10180,,,732,10679
mainnet,default,transfer-test,,,0,1222,1224,1298,,,,,,,1225,7949,7959,8031,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,864,895,1062,,,,,896,7998,,,8039,8171,,,898,10296
testnet,ALCHEMY_URL,transfer-test,,,0,793,815,938,,,,,,,816,7992,8016,8133,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1090,1127,1263,,,,,,,1130,8423,8428,8545,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1090,1123,1266,,,,,,,1124,5123,5159,5291,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,874,919,994,,,,,,,920,4564,4602,4676,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,936,969,1044,,,,,,,972,7890,7916,7991,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,666,665,741,,,,,,,666,7382,7405,7480,,,,
mainnet,default,headless-kittypunch-swap-1,0,23192,,,,,23224,25582,25587,44444,,,,,,,44451,51329,,
