network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,789,809,875,,,810,7651,7684,7749,,
testnet,default,transfer-erc20-test,0,650,659,727,,,661,7399,7441,7508,,
testnet,default,transfer-cadence-soft-finality-test,0,806,809,903,810,7354,,,7359,7449,811,10637
testnet,default,transfer-cadence-test,0,458,463,536,464,4895,,,4940,7607,466,8165
mainnet,default,transfer-test,0,1203,1225,1287,,,1227,4754,4801,4862,,
mainnet,default,transfer-cadence-soft-finality-test,0,715,734,842,734,4808,,,4821,4926,736,11471
testnet,ALCHEMY_URL,transfer-test,0,1786,1819,2068,,,1820,9670,9711,9964,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1685,1722,1964,,,1726,6248,6284,6393,,
mainnet,ALCHEMY_URL,transfer-test,0,1519,1531,1771,,,1532,6050,6096,6201,,
testnet,QUICKNODE_URL,transfer-test,0,662,710,777,,,711,7545,7585,7650,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,656,663,732,,,666,7412,7455,7521,,
mainnet,QUICKNODE_URL,transfer-test,0,896,914,976,,,915,7703,7736,7797,,
