network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,584,613,634,,,614,3792,3829,3848,,
testnet,default,transfer-erc20-test,0,432,459,481,,,461,6843,6892,6912,,
testnet,default,transfer-cadence-soft-finality-test,0,546,582,647,580,3848,,,3848,3915,581,8119
testnet,default,transfer-cadence-test,0,314,348,383,349,3575,,,3619,7204,351,7840
mainnet,default,transfer-test,0,1111,1124,1149,,,1125,7553,7558,7581,,
mainnet,default,transfer-cadence-soft-finality-test,0,567,578,646,579,8764,,,8797,8864,580,11976
testnet,ALCHEMY_URL,transfer-test,0,1126,1173,1268,,,1174,4809,4850,4934,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,727,764,895,,,767,4511,4542,4627,,
mainnet,ALCHEMY_URL,transfer-test,0,989,1021,1086,,,1021,7856,7856,7914,,
testnet,QUICKNODE_URL,transfer-test,0,329,357,377,,,357,3517,3524,3543,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,444,460,484,,,463,3623,3628,3649,,
mainnet,QUICKNODE_URL,transfer-test,0,430,458,483,,,459,6886,6889,6915,,
