network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,1,302,305,314,,,306,3373,3385,3393,,
testnet,default,transfer-erc20-test,0,250,253,265,,,255,3325,3339,3349,,
testnet,default,transfer-cadence-soft-finality-test,0,403,408,453,409,4593,,,4633,4675,411,7727
testnet,default,transfer-cadence-test,0,240,243,288,244,3390,,,3417,6833,246,7568
mainnet,default,transfer-test,0,718,757,767,,,758,7036,7072,7166,,
mainnet,default,transfer-cadence-soft-finality-test,0,1113,1122,1877,1123,6808,,,6808,6859,1124,10984
testnet,ALCHEMY_URL,transfer-test,0,431,454,502,,,454,3697,3737,3757,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,329,352,394,,,355,3555,3583,3624,,
mainnet,ALCHEMY_URL,transfer-test,1,272,305,322,,,306,6712,6722,6753,,
testnet,QUICKNODE_URL,transfer-test,0,164,203,213,,,204,3269,3287,3295,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,184,202,216,,,205,3274,3290,3302,,
mainnet,QUICKNODE_URL,transfer-test,0,730,762,775,,,763,7040,7070,7079,,
