network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,635,658,677,,,,,,,,,659,3757,3797,3805,,,,
testnet,default,transfer-erc20-test,,,0,204,253,266,,,,,,,,,256,3382,3429,3439,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,639,643,682,,,,,,,644,4759,,,4769,4811,,,646,7886
testnet,default,transfer-cadence-test,,,0,237,246,267,,,,,,,245,4411,,,4432,7126,,,247,7555
mainnet,default,transfer-test,,,0,844,855,866,,,,,,,,,856,3927,3937,3946,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,325,374,426,,,,,,,375,6918,,,6962,7014,,,376,12138
testnet,QUICKNODE_URL,transfer-test,,,0,385,403,422,,,,,,,,,404,3490,3496,3504,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,257,303,315,,,,,,,,,306,3466,3492,3502,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,488,504,515,,,,,,,,,505,6786,6814,6824,,,,
mainnet,default,headless-kittypunch-swap-3,0,17868,,,,,17881,21419,,,21443,37172,,,,,,,37197,44533,,
mainnet,default,headless-kittypunch-swap-4,0,1612,,,,,,,1618,5615,5663,21521,,,,,,,21554,25406,,
