network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,971,1012,1081,,,,,,,1013,4613,4649,4718,,,,
testnet,default,transfer-erc20-test,,,0,628,661,736,,,,,,,663,4265,4300,4369,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,868,913,1019,,,,,914,5441,,,5442,5544,,,915,8764
testnet,default,transfer-cadence-test,,,0,559,603,687,,,,,603,4030,,,4035,7541,,,605,8464
mainnet,default,transfer-test,,,0,1248,1261,1335,,,,,,,1262,8192,8226,8299,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,621,633,763,,,,,633,4493,,,4512,4629,,,635,10051
testnet,ALCHEMY_URL,transfer-test,,,0,1617,1663,1775,,,,,,,1663,6071,6106,6344,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1560,1567,1806,,,,,,,1570,5814,5825,5923,,,,
mainnet,ALCHEMY_URL,transfer-test,,,1,1101,1117,1257,,,,,,,1118,15178,15205,15333,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,634,652,721,,,,,,,653,4261,4291,4361,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,698,708,785,,,,,,,711,4321,4350,4423,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,848,860,934,,,,,,,861,7796,7824,7898,,,,
mainnet,default,headless-kittypunch-swap-3,0,17815,,,,,17835,46991,47024,62830,,,,,,,62863,74775,,
