network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),1_SwapClick_UsdfToFlow(waiting),1_SwapClick_UsdfToFlow(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,920,968,1042,,,,,,,,,968,4588,4595,4662,,,,
testnet,default,transfer-erc20-test,,,0,623,663,733,,,,,,,,,665,4284,4288,4354,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,753,802,902,,,,,,,803,4155,,,4171,4270,,,804,8569
testnet,default,transfer-cadence-test,,,1,523,572,652,,,,,,,572,4047,,,4048,6975,,,574,7359
mainnet,default,transfer-test,,,0,1499,1532,1607,,,,,,,,,1533,8458,8470,8546,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,1000,1014,1126,,,,,,,1014,6091,,,6118,6236,,,1016,10471
testnet,ALCHEMY_URL,transfer-test,,,0,1275,1276,1411,,,,,,,,,1277,5228,5260,5374,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,1,1275,1277,1401,,,,,,,,,1279,5146,5157,5267,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1219,1227,1327,,,,,,,,,1228,8429,8476,8577,,,,
testnet,QUICKNODE_URL,transfer-test,,,1,641,665,732,,,,,,,,,666,4259,4289,4354,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,0,660,663,732,,,,,,,,,665,4251,4296,4363,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,1243,1277,1353,,,,,,,,,1277,8193,8232,8303,,,,
mainnet,default,headless-kittypunch-swap-3,0,17977,,,,,17986,57103,,,57155,72889,,,,,,,72900,81764,,
mainnet,default,headless-kittypunch-swap-4,0,2231,,,,,,,2280,5567,5590,21238,,,,,,,21247,29616,,
