network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,490,506,529,,,507,6901,6921,6939,,
testnet,default,transfer-erc20-test,0,357,405,433,,,408,6815,6861,6884,,
testnet,default,transfer-cadence-soft-finality-test,0,462,493,565,494,5873,,,5876,5947,495,9092
testnet,default,transfer-cadence-test,0,315,343,379,344,3578,,,3620,6948,345,7862
mainnet,default,transfer-test,0,873,909,933,,,910,7333,7379,7402,,
mainnet,default,transfer-cadence-soft-finality-test,0,584,591,660,591,5297,,,5317,5384,593,12785
testnet,ALCHEMY_URL,transfer-test,0,778,810,851,,,811,7391,7420,7454,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,449,456,501,,,459,7049,7073,7124,,
mainnet,ALCHEMY_URL,transfer-test,0,472,506,538,,,505,7018,7031,7061,,
testnet,QUICKNODE_URL,transfer-test,0,382,405,429,,,406,6825,6864,6886,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,331,353,378,,,356,6740,6780,6802,,
mainnet,QUICKNODE_URL,transfer-test,0,781,816,840,,,817,4017,4049,4073,,
