providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),GetBalance_Await_hash(waiting),GetBalance_Await_hash(completed),GetBalance_Await_receipt->Change(waiting),GetBalance_Await_receipt->Change(completed),WaitForTransactionExecuted(waiting),WaitForTransactionExecuted(completed),WaitForTransactionReceiptAction(waiting),WaitForTransactionReceiptAction(completed),WaitForTransactionSealed(waiting),WaitForTransactionSealed(completed)
default,transfer-test,0,1041,1050,1139,7850,7933,,,1050,7840,,
default,transfer-erc20-test,0,709,750,841,7350,7434,,,750,7341,,
default,transfer-cadence-soft-finality-test,0,630,600,897,5000,5176,600,5078,,,600,8348
default,transfer-cadence-test,0,556,450,682,7100,9102,450,7231,,,450,9463
ALCHEMY_URL,transfer-test,0,2382,2400,2731,60000,120369,,,2400,92414,,
ALCHEMY_URL,transfer-erc20-test,0,1404,1400,1558,60000,120324,,,1400,91413,,
