network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,1063,1070,1147,,,1071,4739,4744,4819,,
testnet,default,transfer-erc20-test,0,741,765,845,,,768,4439,4442,4519,,
testnet,default,transfer-cadence-soft-finality-test,0,890,932,1040,933,4308,,,4353,4460,934,7645
testnet,default,transfer-cadence-test,0,562,602,695,602,3942,,,3972,7006,604,7284
mainnet,default,transfer-test,0,829,866,943,,,867,7820,7856,7932,,
mainnet,default,transfer-cadence-soft-finality-test,0,622,660,774,660,8711,,,8722,8838,662,14227
testnet,ALCHEMY_URL,transfer-test,0,1037,1072,1197,,,1073,5355,5360,5781,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1056,1072,1257,,,1075,5017,5056,5186,,
mainnet,ALCHEMY_URL,transfer-test,0,1048,1073,1182,,,1074,10531,10564,10704,,
testnet,QUICKNODE_URL,transfer-test,0,772,817,894,,,819,4487,4496,4571,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,677,716,796,,,719,4386,4395,4472,,
mainnet,QUICKNODE_URL,transfer-test,0,1083,1124,1201,,,1125,8042,8070,8140,,
