network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,601,606,625,,,607,6987,7017,7036,,
testnet,default,transfer-erc20-test,0,360,402,424,,,404,6781,6821,6842,,
testnet,default,transfer-cadence-soft-finality-test,0,584,630,783,631,5979,,,6014,6066,632,10205
testnet,default,transfer-cadence-test,0,291,336,369,337,5622,,,5622,8289,339,8782
mainnet,default,transfer-test,0,900,908,933,,,909,7347,7375,7406,,
mainnet,default,transfer-cadence-soft-finality-test,0,645,690,3757,691,5761,,,5780,5846,692,10026
testnet,ALCHEMY_URL,transfer-test,1,690,707,747,,,708,7253,7274,7301,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,336,353,412,,,355,6832,6866,6902,,
mainnet,ALCHEMY_URL,transfer-test,0,512,557,589,,,558,7026,7027,7055,,
testnet,QUICKNODE_URL,transfer-test,0,418,455,474,,,455,6852,6867,6888,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,246,252,275,,,254,6632,6672,6693,,
mainnet,QUICKNODE_URL,transfer-test,0,379,407,431,,,408,3608,3644,3667,,
