network,providerKey,runner,0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,0,742,758,833,,,759,7697,7717,7806,,
testnet,default,transfer-erc20-test,0,651,658,735,,,660,7598,7620,7696,,
testnet,default,transfer-cadence-soft-finality-test,0,568,610,721,611,5024,,,5047,5859,612,9477
testnet,default,transfer-cadence-test,0,557,597,688,598,6064,,,6083,9753,600,9388
mainnet,default,transfer-test,0,1487,1510,1587,,,1511,5156,5194,5264,,
testnet,ALCHEMY_URL,transfer-test,0,1241,1261,1387,,,1262,6109,6111,6394,,
testnet,ALCHEMY_URL,transfer-erc20-test,0,1498,1513,1656,,,1516,6016,6060,6313,,
mainnet,ALCHEMY_URL,transfer-test,1,670,708,837,,,709,8053,8062,8160,,
testnet,QUICKNODE_URL,transfer-test,0,711,709,784,,,710,7646,7670,7744,,
testnet,QUICKNODE_URL,transfer-erc20-test,0,614,657,732,,,660,7571,7574,7645,,
mainnet,QUICKNODE_URL,transfer-test,0,790,809,886,,,810,7717,7727,7797,,
