network,providerKey,runner,0_KittypunchSwap_PageInit(waiting),0_KittypunchSwap_PageInit(completed),0_TransferAction(waiting),0_TransferAction(completed),1_GetBalance_Await_hash(waiting),1_GetBalance_Await_hash(completed),1_SwapClick_FlowToUsdf(waiting),1_SwapClick_FlowToUsdf(completed),2_SignTransaction(waiting),2_SignTransaction(completed),2_WaitForTransactionExecuted(waiting),2_WaitForTransactionExecuted(completed),2_WaitForTransactionReceipt(waiting),2_WaitForTransactionReceipt(completed),3_GetBalance_Await_receipt->Change(waiting),3_GetBalance_Await_receipt->Change(completed),3_TransactionComplete(waiting),3_TransactionComplete(completed),4_WaitForTransactionSealed(waiting),4_WaitForTransactionSealed(completed)
testnet,default,transfer-test,,,0,866,911,987,,,,,,,913,4583,4599,4673,,,,
testnet,default,transfer-erc20-test,,,0,738,756,836,,,,,,,758,4445,4495,4574,,,,
testnet,default,transfer-cadence-soft-finality-test,,,0,697,728,839,,,,,729,4168,,,4200,4311,,,731,8634
testnet,default,transfer-cadence-test,,,0,584,607,702,,,,,608,4026,,,4034,6878,,,609,7380
mainnet,default,transfer-test,,,1,1053,1061,1142,,,,,,,1062,7792,7830,7920,,,,
mainnet,default,transfer-cadence-soft-finality-test,,,0,723,745,861,,,,,746,8116,,,8142,8307,,,747,10456
testnet,ALCHEMY_URL,transfer-test,,,0,1455,1462,1704,,,,,,,1463,5838,5866,6127,,,,
testnet,ALCHEMY_URL,transfer-erc20-test,,,0,1750,1767,2006,,,,,,,1770,6190,6218,6457,,,,
mainnet,ALCHEMY_URL,transfer-test,,,0,1747,1766,2010,,,,,,,1767,9329,9329,9687,,,,
testnet,QUICKNODE_URL,transfer-test,,,0,711,758,833,,,,,,,759,4425,4441,4515,,,,
testnet,QUICKNODE_URL,transfer-erc20-test,,,1,783,809,886,,,,,,,811,4459,4495,4569,,,,
mainnet,QUICKNODE_URL,transfer-test,,,0,541,557,634,,,,,,,558,7300,7314,7393,,,,
mainnet,default,headless-kittypunch-swap-1,0,20745,,,,,20775,23752,23771,42288,,,,,,,42324,49174,,
